ID,Description,Source,Name,Form_ID,Comment,Doubt
1034,brother (1) mBrel,,1034,psi-93804eb05847ca88712b5fa73eb25560-1,"The **BI** form may not be cognate since, instead of the |n|, we would
expect the medial glide to be |*y|.  In that case this is only a MVS cognate
set, and any **PSI** reconstruction is questionable.  However, if the pre-**BI**
form were |*i-yįni| and |y| were lost between |i|’s, then **BI** could be
regular and cognate after all.",
1035,breathe,,1035,psi-030c356710d55e7cd41f361a561beae0-1,"Cf. ‘**1170**’. **CR**/**HI** initial |i-| may have been added after the model of
‘**1170**’.  MRS and **PWC** differ for length in both this set and ‘**1170**’. **PBO** is
definitive for length in ‘**1170**’; thus we reconstruct length in both sets.

That |h| survives in **WI**/**CH** indicates that it is not from |-he|, a
supposition supported by the fact that **CR**/**HI** have added |-he| after the
|-ha| of ‘**1035**’.  That **CH**/**WI** have oral |ha| and that **LA** has |y| rather
than |n| as a replacement for |h| argue that the second syllable was indeed
oral, not nasal.  Nasalization in Dakotan and DH seems to have spread from
|į|, with the resulting final |ą| subsequently reinterpreted as |ǫ| (‘do’), a
commonly postposed auxiliary particle in verbs.  **BI**/**OF** are opaque beyond the
root |nį|.  **MA** verb forms with final |e| often signal old compounds with
monosyllabic roots, suggesting that the |-he| might be separable.",
1036,breast (female),,1036,psc-5fb34196a1411a30dc744468334ec625-1,"**OS** |moⁿçé| ‘woman’s breast’ (LF-96a) has been influenced by the word for
‘**998**’.  All derivations from ‘breast’ are from |baçé|.  The same
remodeling may have affected **QU**, which shows the reflex of |*w|, not the
expected |*W|, even in derived forms.  Nasalization in **MA** may also show the
influence of ‘**998**’ historically, though ‘chest’ has apparently not survived
into present-day **MA**.  Given the short vowel in **HI** ‘udder’, we believe that
long vowel forms in **CR**/**HI** are possessed (body parts).  However, **WI** also shows
vowel length here, even in compounded forms.  Thus we tentatively reconstruct
a long vowel.  Though **CR**/**HI** sometimes loses initial |w| after possessive
prefixes, the absence of |w| in **LA** and **PBO** is strong evidence
that |w| has been added where it appears.  It is presumably the
de-possessivizing absolutive. The |t| which appears in **PBO** is unaccounted for
unless it, too, is the remnant of an old word for ‘chest’ or ‘breastbone’
(cf. **CA**) or perhaps possessive |*hta|.  Final |i| is supported by **PCH** and
**PBO**.",
1037,break to small pieces,,1037,psi-d6986eee209f41996ad41e49d6ea0ae0-1,"Other instances of apparent **PSI** |*pC| clusters often turn out to be
morphemically resolvable into a sequence of |*wa-| and a root beginning in
the pertinent |C|.  That may be the case here, but it is not clear with so
few cognates.",
1040,break off pieces (3),,1040,psi-f58f9522001c7238fccdfc92094b65e3-1,"**LA** |-špa| larger things; |-špi| smaller things.  **KS** |gašpǘwe| ‘shell
corn’ could be related, but there is an alternate root, |špü| alone, q.v.,
which is found in other DH languages with the same meaning. Thus, rounding
is likely organic here.",
1041,break off pieces (2),,1041,psi-f6ec39a46e26fbdfa93a2a5bdc8dd3dc-1,"The **MA** root, if cognate, is irregular; we would expect |*:spe•-|, with
prelengthening from syncope of an earlier vowel.  Loss of the initial |s| is
thus unexplained.  The **TU** form is a reflex of the |s| grade, as |*š| should",
1042,break off pieces (1),,1042,pse-8b8f24a14d67d0d6b6dcf2493095c2c2-1,"The **TU** form is a reflex of the |s| grade, as |*š| should become |č| in
**TU**.  **TU** |š/s| do not contrast.  **OF** |ạ| could be the reflex of an ablaut
variant of this root with |a|.",
1044,break off (2),,1044,psi-8c44ab07378822883ace1be3a6ab6464-1,"Unless the **OP** form cited under |*ksa| ‘cut off’, q.v., can occur
separately from |ðisé|, there are no (other) DH confirmations of a |-sa|
root.  This would mean that **BI** really provides the only evidence for two
separate roots |*kse/*ksa|.  If this is the case, it might be best to look
upon the **BI** case as a language-specific lexicalization of the two vocalic
ablaut grades.",
1045,break off (1),,1045,psi-ae6ba26dbee3cdbe92824c6e607318f5-1,"If the **LA** forms are cognate here, rather than with ‘**1052**’, then
they have been drawn irregularly into the productive class of ablauting
roots.  Apparent **PSI** |*ks| initial clusters are frequently reconstructible to
pre-**PSI** |*ki-s-| with a reflexive/possessive or vertitive meaning.  It is
not clear that this is possible here, so the cluster is reconstructed.  **BI**
|kso| ‘broken’ (DS-213a), although not cognate with either |kse| or |ksa|,
is related by vocalic sound symbolism.",
1046,break loose > dislocate,,1046,pmv-9d218cadf53ce51a1f905c4ad1c2fded-1,"More than one fricative grade is attested for this root, but |š| is the
only one reconstructible at present.  Normally initial clusters with
apparent **PSI** |*pC| would go back to pre-**PSI** |*wa-C-| (where |*wa-| is an
indefinite transitive object), with |p| developing via initial syllable vowel
syncope.  It is possible that this is the case here also.",
1047,break long things,,1047,psi-2699f76fcbea2fc8428513ed0c57e4a3-1,"Gemination in **CR** and **HI** is unexplained. **CR** |xš| forms reflect the |x|
grade of the fricative.  **KS** |yüxíɣe| ‘catch someone’ fits phonologically but
is not relatable semantically at present.  This root evidently has forms in
more than one fricative grade, but |š| is the only one reconstructible.",
1048,break cord > break long things,,1048,psi-ca4b22a53b8b3e75280d66cd265f562e-1,The **CR** and **HI** forms may go with ‘**1050**’ rather than here.,
1050,break cord,,1050,psi-e2ff147404596482922df97e1159b0b5-1,"The **CR** and **HI** forms may go with ‘**1048**’ rather than here.  **MA**
|rapsak| ‘chew sth.’  (H) shows this root in more than one fricative grade.

DH merges both |*ks| and |*ps| clusters to |s|, so the many DH verbs of
breaking ending in |-se| may be cognate with either or both **PSI** sets. It may
be possible to determine cognacy by semantics alone in these cases.  Here
however DH lacks the root extension, |-ke| that might render some of the
forms clearly cognate.  Ordinarily sets with initial |ps| clusters in **MA**
and/or **LA** are from **PSI** |*wV-sV|, i.e., the |p-| is the reflex of earlier
|wa-| which probably marked an indefinite (transitive) object and has
undergone the usual syncope.  Here, evidence from OVS, which often retains
the |a-| but loses the |*w-|, is lacking.",
1056,brave (2),,1056,psi-68e665416e9aa9d704f77800e9769881-1,"Cf. ‘**655**’; also cf. ‘**337**’ for a parallel to the **CR**/**HI** developments
here.  **MA** has a different fricative grade but retains the |h| apparently also
reflected in **BI** (if the **BI** forms are cognate).  The **CR**/**HI** |-ia| reflects
earlier |*-ihe|, also indicative of an |h|-final root.  Reduplication is the
key to understanding the **CR**/**HI** forms: |*i-cihcih-E > *i-chcia|.  The cluster
|chc| simplifies to |ch| in **HI** and to |hc > hč| before |i| in **CR**.  **CR** |čč|
reflects the preaspiration.",
1058,brant,,1058,ca-36846677e3a8f4c0b16d8bdf8ef18608-1,"**BI**/**OF** normally lose |*#m-|, so OVS languages all seem to form compounds
with |*wą ~ *awą́•| ‘**1087**’ or ‘nest’.  **TU** shows the compounding most
clearly.  The other common element here seems to be |*asą•| ‘**40**’, q.v.,
or alternatively a phonosymbolic element of the same shape representing a
duck call.  The match between DH and the southeastern languages may simply
represent parallel derivation.  The term may also have spread areally as
there is a Yuchi look-alike, |šaʔane| (LB) as well as a **CA** form.",
1059,brain (2),,1059,psi-3c329387b707033319d31f1f98601292-1,"Cf. ‘**1060**’. **HI** and **TU** show forms without |*rą•|.  **CH**/**WI**
unaccented long vowel makes this a transparent compound in that subgroup and,
presumably, in MVS.  Other languages split the roots.  |*rą•| clearly had a
long vowel, since it is preserved even when accent shifts to the second
member of the compound.  **TU** suggests that |*su•| should also be long, but
that length may be secondary, since it is not supported by **HI**.  This may be
an old compound of **PSI** |*rą•| (used with numerous upper body parts) and
|*su•| ‘**652**’.",
1060,brain (1),,1060,psi-a88324ada372bc96cb3984dc94eef1eb-1,"Several of the reconstructible words involving the upper body begin with
the syllable |ną|, cf. ‘**1060**’, ‘**1059**’, ‘**884**’, ‘**883**’, and ‘**738**’.   Where **CR** or **HI** show cognate forms, the initial syllable is |a| and
following (unexplained) preaspiration, not the expected cognate, |ra|.  It is
possible that the syllable is historically a classificatory prefix, and that
the compound structure of these words was still evident in **PCH** when the
(irregular) loss of |r(a)-| affected the initial morpheme.  (Alternatively,
the |r| may be epenthetic between the possessive pronominal prefixes and the
vowel-initial morpheme.)  The medial cluster of **MA** is unexplained.  **CR**/**HI**
long prefixes are possessed forms (body parts); short prefixes are
unpossessed.  Reduction of the regular geminate in **CR** ‘head’ is probably due
to contamination from ‘**682**’.",
1061,box,,1061,pmv-6ff8abffb4f48fb0073b38536e2c3aff-1,"**TU** has the same root but a different extension.  The reconstructible
term with this particular meaning is probably restricted to MVS.  The root
itself is phonosymbolic with the generalized meaning ‘make a hollow sound’,
hence the **OS** and **QU** meanings.  **QU** also has the root alone in |bakkókko|
‘drum repeatedly’.  It recurs in other terms surrounding drumming and,
presumably, in ‘cucurbit, gourd’, etc.  Cf. also ‘**688**’.",
1062,bow,,1062,pwc-ba484dbe1f086465e489b24d8869517e-1,"Terms with initial |mą-| may contain the root for ‘arrow’, q.v.  All
terms are ultimately borrowed directly or indirectly from Algonquian
languages. The Dakotan term has lost its initial |m-|, perhaps because with
it, the term was interpreted as possessed by a 1st person, one of the
prefixes for which is |mi-|; note the possessed form |mitinazipe| ‘my bow’ in
**DA**.  Cf. Algonquian: PA |*me’tekw-a| ‘wood, an.’; Menominee: |(ne)-mɛɛ’tek|
‘my bow’; Fox: |méytä| ‘**1062**’; Sh.: |mytekw-a ~ meytekwa| ‘**1062**’;
Miami: |mitékopa| ‘**1062**’; Chey.: |ma’tahke| ‘bow, archaic
term’, Kickapoo: |mehteeha| ‘**1062**’ Voorhis-65.  This term is not likely
reconstructible beyond the lowest level subgroups, as the bow does not appear
in the archaeological record for most of the Mississippi valley until after
the 6th century A.D. and may well not have penetrated Siouan-speaking areas
until somewhat later.",
1064,bone,,1064,psi-32142c7aa91f104fb8a24fa49b440b2e-1,"This form is composed of |*wa-| ‘**1180**’ and the widespread root
|hú•(-re)| ‘**110**’, q.v.  Typically, the
absolutive prefix |wa-| narrows the meaning to ‘**1064**’. However, as a
comparison of entries will show, there was some semantic mixing.  MVS entries
with |wa-| have all been analogically reformulated, since **PSI** |*wa-| would
normally lose its vowel by initial syllable syncope and undergo an
assimilatory verschärfung, producing something like **PMV** |*p-hú•|, which is
not found.",
1065,"boil, cook",,1065,psi-386f6c404342468701f9c89a7a0fe542-1,"In **BI** the portion of the words written |-oⁿ| is most likely the verb
‘**905**’.  Lack of nasality in **BI** and **TU** makes it a purely MVS feature,
perhaps the result of compounding with ‘**905**’.  Thus a **PSI** |*oha-ʔų| is a
possibility here. Since **CR** and **HI** do not distinguish nasality in either
vowels or consonants, its status in **PSI** is indeterminate.  The **CR**/**HI** forms
meaning ‘boiling’ have compounded |ua| with ‘**56**’.",
1066,body,,1066,psi-37b9cbe30f92e25e9e6467ea5da9fb4c-1,"Cf. ‘**316**’.  **HI** suggests that there was a **PSI** {*xú•ha}
‘**1066**’, reanalyzed to **PMV** {*xu•} + {*ha}, ‘**1066**’ + ‘covering’, through
folk etymology; hence the semantic switch to ‘**316**’, q.v.  The accentual
pattern and vowel length imply a missing initial syllable.  Many body parts
and kin terms must be reconstructed as dependent nouns with the possessive
prefix |*i-|. ‘**1066**’ or ‘**316**’ may well have been inalienably possessed
also, i.e., |*i-xú•ha|.",
